cuenca_n1,codcuenca,tipo_obra,volumen,Volumen de embalse,departamento,uso,destino,lat,lon,estado,accion_solicitud,tipo_resolucion,curso,area_cuenca_ha,tipo_obra_agr
Santa Lucía,63,Tanque Excavado,7000.0,,CANELONES,Riego,Hortalizas,-34.50273,-56.19474,Registrada,Nueva,Permiso de uso,Cda. s/n,11.0,Tanque Excavado
Santa Lucía,66,Tajamar Chico,13000.0,12000.0,CANELONES,Riego,Hortalizas,-34.64710605912431,-56.32353066466748,Registrada,Nueva,Permiso de uso,Cda. s/n,12.0,Tajamar Chico
Santa Lucía,65,Represa Chica,445000.0,445000.0,FLORES,Riego,Forraje/Pradera/Semillas,-33.91781,-56.79831,Registrada,Nueva,Concesión,Cda. s/n,391.0,Represa Chica
Santa Lucía,61,Represa Chica,294400.0,294400.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.91206,-55.98187,Registrada,Nueva,Concesión,Cda. s/n,190.0,Represa Chica
Santa Lucía,61,Tajamar Grande,43331.0,43331.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.92701699687842,-56.00304275620147,Registrada,Nueva,Permiso de uso,Cda. s/n,120.0,Tajamar Grande
Santa Lucía,60,Tanque Excavado,4400.0,4400.0,CANELONES,Riego,Hortalizas,-34.37651,-56.02734,Registrada,Nueva,Permiso de uso,Cda. s/n,11.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,3000.0,2000.0,CANELONES,Riego,Hortalizas,-34.61337052303627,-56.39630176126956,Registrada,Nueva,Permiso de uso,Cda. s/n,7.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,10000.0,,CANELONES,Riego,Frutales,-34.69421766149485,-56.353048458368,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,13137.0,5600.0,CANELONES,Riego,Frutales,-34.6873,-56.35555,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,5709.0,4000.0,CANELONES,Riego,Hortalizas,-34.66672897703889,-56.28453880417509,Registrada,Nueva,Permiso de uso,Cda. s/n,3.8,Tanque Excavado
Santa Lucía,66,Tanque Excavado,2340.0,2340.0,CANELONES,Riego,Hortalizas,-34.64264954895258,-56.27116924559231,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,10578.0,4500.0,CANELONES,Riego,Frutales,-34.63717,-56.23492,Registrada,Nueva,Permiso de uso,Cda. De La Lana,7.8,Tanque Excavado
Santa Lucía,63,Tanque Excavado,1800.0,1800.0,CANELONES,Riego,Hortalizas,-34.6438377874798,-56.22148945927619,Registrada,Nueva,Permiso de uso,Cda. s/n,7.8,Tanque Excavado
Santa Lucía,63,Tanque Excavado,10000.0,10000.0,CANELONES,Riego,Hortalizas,-34.62196251073864,-56.17065623402596,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,1612.0,1612.0,CANELONES,Riego,Hortalizas,-34.29602,-55.75088,Registrada,Nueva,Permiso de uso,Cda. s/n,17.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,436.0,382.0,CANELONES,Riego,Hortalizas,-34.332350415783296,-55.714376717587584,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Santa Lucía,63,Tanque Excavado,4000.0,4000.0,CANELONES,Riego,Hortalizas,-34.436546053374215,-56.11589267784438,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,63,Tajamar Chico,2000.0,2000.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.555506841937365,-56.33140102028848,Registrada,Nueva,Permiso de uso,Cda. s/n,11.0,Tajamar Chico
Santa Lucía,67,Tanque Excavado,10880.0,4800.0,CANELONES,Riego,Frutales,-34.7037303435341,-56.28814436495304,Registrada,Nueva,Permiso de uso,Cda. s/n,9.5,Tanque Excavado
Santa Lucía,66,Tanque Excavado,13581.0,3600.0,CANELONES,Riego,Frutales,-34.61547,-56.31313,Registrada,Nueva,Permiso de uso,Cda. s/n,30.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,480.0,480.0,CANELONES,Riego,Hortalizas,-34.640525494099776,-56.33150916201229,Registrada,Renovación,Permiso de uso,Cda. s/n,4.0,Tanque Excavado
Santa Lucía,66,Tanque Excavado,1760.0,1760.0,CANELONES,Riego,Hortalizas,-34.639947634334966,-56.33114277385174,Registrada,Renovación,Permiso de uso,Ao. De Las Brujas Grande,12.0,Tanque Excavado
Santa Lucía,63,Reservorio,17500.0,1200.0,CANELONES,Riego,Frutales,-34.5723085926225,-56.22863441662048,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,0.0,Reservorio/Otros
Santa Lucía,66,Tanque Excavado,4000.0,2600.0,CANELONES,Riego,Frutales,-34.63385426660776,-56.30482669919728,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,480.0,350.0,CANELONES,Riego,Hortalizas,-34.51809,-56.15764,Registrada,Nueva,Permiso de uso,Cda. La Serrana,,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2574.0,2340.0,CANELONES,Riego,Hortalizas,-34.64796048032277,-56.13437055610121,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,6050.0,6050.0,CANELONES,Riego,Frutales,-34.575339417032986,-56.2222564034164,Registrada,Nueva,Permiso de uso,Cda. s/n,7.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2800.0,2800.0,CANELONES,Riego,Frutales,-34.57578111168521,-56.22116206213831,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Santa Lucía,63,Tanque Excavado,4000.0,2100.0,CANELONES,Riego,Frutales,-34.57405,-56.22881,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,63,"Tanque Excavado, Tanque Excavado, Tanque Excavado",32000.0,13000.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.433991707104084,-56.182400284888,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. s/n,56.0,"Tanque Excavado, Tanque Excavado, Tanque Excavado"
Santa Lucía,61,Represa Chica,523747.0,523474.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.28944837187985,-56.30084931850434,Registrada,Nueva,Concesión,Cda. s/n,167.0,Represa Chica
Santa Lucía,60,Tajamar Grande,75000.0,75000.0,LAVALLEJA,Riego,Forraje/Pradera/Semillas,-34.13683281877714,-55.488769970834255,Registrada,Nueva,Permiso de uso,Cda. s/n,1000.0,Tajamar Grande
Santa Lucía,63,Tanque Excavado,2080.0,2080.0,CANELONES,Riego,Hortalizas,-34.53483488271068,-56.10504386946558,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Santa Lucía,60,"Tanque Excavado, Tanque Excavado, Tanque Excavado",5700.0,2004.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.38094690979763,-55.6510541432508,Registrada,NuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de uso,Cda. s/n,3.5,"Tanque Excavado, Tanque Excavado, Tanque Excavado"
Santa Lucía,63,Tanque Excavado,3500.0,2968.0,CANELONES,Riego,Hortalizas,-34.52603449848583,-56.18165329033217,Registrada,Nueva,Permiso de uso,Cda. s/n,7.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,766.0,600.0,CANELONES,Riego,Frutales,-34.580355204910035,-56.20741783641277,Registrada,Nueva,Permiso de uso,Ao. Del Gigante,4.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,2250.0,2200.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.32228916304227,-55.71732737123966,Registrada,Renovación,Permiso de uso,Cda. s/n,8.0,Tanque Excavado
Santa Lucía,63,"Tanque Excavado, Tanque Excavado",3400.0,2000.0,CANELONES,Riego,Hortalizas,-34.6436946304304,-56.18277311325073,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,,"Tanque Excavado, Tanque Excavado"
Santa Lucía,63,Tajamar Chico,5652.0,3400.0,CANELONES,Riego,Hortalizas,-34.51836420048353,-56.17839692160487,Registrada,Nueva,Permiso de uso,Cda. s/n,15.0,Tajamar Chico
Santa Lucía,63,Tanque Excavado,1260.0,,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.50168673589673,-56.17015850613824,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2659.0,1575.0,CANELONES,Riego,Hortalizas,-34.51687633797433,-56.17899718898117,Registrada,Nueva,Permiso de uso,Cda. s/n,15.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2376.0,2376.0,CANELONES,Riego,Hortalizas,-34.55108972540423,-56.11431039858872,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,1389.0,1000.0,CANELONES,Riego,Hortalizas,-34.57135715772996,-56.102108024060726,Registrada,Nueva,Permiso de uso,Cda. s/n,4.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2297.0,,CANELONES,Riego,Hortalizas,-34.44475398416768,-56.10844968818128,Registrada,Nueva,Permiso de uso,Cda. s/n,8.5,Tanque Excavado
Santa Lucía,60,Reservorio,54540.0,1023.0,LAVALLEJA,Otros usos agropecuarios,Otros,-34.37678433697871,-55.25557159446179,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,540.0,Reservorio/Otros
Santa Lucía,67,Tanque Excavado,15000.0,5000.0,MONTEVIDEO,Riego,Frutales,-34.74932825116764,-56.31546970456838,Registrada,Nueva,Permiso de uso,Cda. s/n,25.0,Tanque Excavado
Santa Lucía,60,Represa Chica,391857.0,391850.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.329304483695424,-56.15954384207726,Registrada,Nueva,Concesión,Cda. s/n,203.0,Represa Chica
Santa Lucía,60,Represa Chica,380577.0,380570.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.30832142870339,-56.15387901663781,Registrada,Nueva,Concesión,Cda. s/n,227.0,Represa Chica
Santa Lucía,63,Tajamar Chico,5000.0,5000.0,MONTEVIDEO,Riego,Hortalizas,-34.73296334372497,-56.28002523444594,Registrada,Nueva,Permiso de uso,Cda. s/n,9.0,Tajamar Chico
Santa Lucía,63,Tajamar Mediano,38000.0,38000.0,CANELONES,Riego,Hortalizas,-34.501752247499766,-56.21086237952113,Registrada,Nueva,Permiso de uso,Cda. s/n,19.0,Tajamar Mediano
Santa Lucía,65,Represa Mediana,1998000.0,1998000.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-33.88717009841426,-56.53054398771322,Registrada,Renovación,Concesión,Ao. Sarandí,700.0,Represa Mediana
Santa Lucía,63,Tajamar Mediano,30000.0,30000.0,CANELONES,Riego,Hortalizas,-34.49939147245077,-56.20178578421473,Registrada,Nueva,Permiso de uso,Cda. s/n,20.0,Tajamar Mediano
Santa Lucía,63,Tanque Excavado,9200.0,3600.0,CANELONES,Riego,Hortalizas,-34.51260968996982,-56.17375686699234,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2000.0,2000.0,CANELONES,Riego,Hortalizas,-34.60898809990041,-56.13448320887982,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,10704.0,3500.0,CANELONES,Riego,Hortalizas,-34.69009752272518,-56.18244169279933,Registrada,Nueva,Permiso de uso,Cda. s/n,23.0,Tanque Excavado
Santa Lucía,60,Represa Chica,1450000.0,1492000.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.18061732646557,-55.98532816790768,Registrada,Nueva,Concesión,Cda. De Los Canelones,400.0,Represa Chica
Santa Lucía,63,Tajamar Chico,634.0,630.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.6947555068735,-56.10848189891436,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tajamar Chico
Santa Lucía,60,Tanque Excavado,1700.0,1048.0,FLORIDA,Riego,Hortalizas,-34.12262792231004,-55.76405956981112,Registrada,Nueva,Permiso de uso,Cda. s/n,15.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,2000.0,1048.0,FLORIDA,Riego,Hortalizas,-34.19973559254719,-55.768038040394266,Registrada,Nueva,Permiso de uso,Cda. s/n,15.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,1567.0,1400.0,FLORIDA,Riego,Hortalizas,-34.138010924391615,-55.75994163707948,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,60,Tanque Excavado,460.0,315.0,FLORIDA,Riego,Hortalizas,-34.18581761870867,-55.74888110663314,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3230.0,3230.0,CANELONES,Riego,Hortalizas,-34.653613955786895,-56.155706660118966,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,63,Tajamar Chico,10000.0,18000.0,CANELONES,Riego,Hortalizas,-34.48327214247912,-56.18027541620427,Registrada,Nueva,Permiso de uso,Cda. s/n,3.5,Tajamar Chico
Santa Lucía,63,Tanque Excavado,10641.0,8900.0,CANELONES,Riego,Hortalizas,-34.54508363918782,-56.07236534400726,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,66,Tajamar Chico,6327.0,5000.0,CANELONES,Riego,Hortalizas,-34.62368980445165,-56.31608488217003,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tajamar Chico
Santa Lucía,67,Tanque Excavado,4237.0,1925.0,CANELONES,Riego,Hortalizas,-34.70834885164183,-56.28458382618214,Registrada,Nueva,Permiso de uso,Cda. s/n,7.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,6811.0,5400.0,MONTEVIDEO,Riego,Hortalizas,-34.72878391696024,-56.17190994333214,Registrada,Nueva,Permiso de uso,Ao. De Las Piedras,53.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3500.0,4000.0,CANELONES,Riego,Hortalizas,-34.516923273469914,-56.24292014166713,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,61,Tajamar Mediano,24000.0,24000.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.0663618189167,-56.22043250128626,Registrada,Nueva,Permiso de uso,Cda. s/n,170.0,Tajamar Mediano
Santa Lucía,66,Tanque Excavado,5200.0,5200.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.66186056969585,-56.30194069956544,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,60,Represa Chica,416000.0,416000.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.23492,-56.02322,Registrada,Renovación,Concesión,Río Santa Lucía,134.0,Represa Chica
Santa Lucía,60,Represa Mediana,1432000.0,1432000.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.21228483444123,-56.07163125189234,Registrada,Renovación,Concesión,Cda. s/n,580.0,Represa Mediana
Santa Lucía,63,Tanque Excavado,12948.0,4750.0,CANELONES,Riego,Hortalizas,-34.69855466971233,-56.15702927199891,Registrada,Cesión,Permiso de uso,Cda. s/n,18.0,Tanque Excavado
Santa Lucía,60,Tajamar Grande,99028.0,99028.0,LAVALLEJA,Otros usos agropecuarios,Abrevadero de ganado,-34.34416633683777,-55.063738748431206,Registrada,Nueva,Permiso de uso,Cda. s/n,84.0,Tajamar Grande
Santa Lucía,63,Tanque Excavado,3500.0,,CANELONES,Riego,Hortalizas,-34.55149288922259,-56.09852626854263,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Reservorio,20000.0,20000.0,CANELONES,Otros usos,Llenado de embalse/tanque,-34.48747754848682,-56.19227923215695,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,,Reservorio/Otros
Santa Lucía,60,Represa Chica,389000.0,389000.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.18855722659559,-55.97391419112682,Registrada,Nueva,Concesión,Cda. De Los Canelones,250.0,Represa Chica
Santa Lucía,61,Represa Mediana,1032800.0,1032800.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.820087470916484,-55.72429642081261,Registrada,Cesión,Concesión,Cda. s/nombre,327.0,Represa Mediana
Santa Lucía,60,Represa Mediana,863087.0,863087.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.2067131456125,-56.12512104213237,Registrada,Nueva,Concesión,Cañada,707.0,Represa Mediana
Santa Lucía,61,Represa Mediana,697050.0,697050.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.84318789078039,-55.72473496198654,Registrada,Cesión,Concesión,Cda.s/nombre,1167.0,Represa Mediana
Santa Lucía,60,Represa Chica,500000.0,543872.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.153068250018585,-55.64180843532084,Registrada,Renovación,Concesión,Cda. s/n,130.0,Represa Chica
Santa Lucía,66,Tanque Excavado,4000.0,2100.0,CANELONES,Riego,Hortalizas,-34.66272622642702,-56.32133031031116,Registrada,Nueva,Permiso de uso,Cda. Del Circo,2.0,Tanque Excavado
Santa Lucía,63,"Tanque Excavado, Tanque Excavado",18000.0,5600.0,CANELONES,Riego,Frutales,-34.59723,-56.28785,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,10.0,"Tanque Excavado, Tanque Excavado"
Santa Lucía,65,Represa Mediana,800000.0,800900.0,FLORES,Riego,Cereales/Oleaginosas,-33.84586827640858,-56.83099794667213,Registrada,Nueva,Concesión,Cda. s/n,704.4,Represa Mediana
Santa Lucía,60,Represa Mediana,1939000.0,1939000.0,FLORIDA,Riego,Cereales/Oleaginosas,-34.03395,-55.84137,Registrada,Cesión,Concesión,Cda. Mala,722.0,Represa Mediana
Santa Lucía,63,Tanque Excavado,13830.0,2100.0,CANELONES,Riego,Hortalizas,-34.49468954563212,-56.16196486862607,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. La Serrana,5.0,Tanque Excavado
Santa Lucía,61,Represa Chica,618177.0,618177.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.826690933483185,-56.07903465628624,Registrada,Nueva,Concesión,Cda. s/n,191.4,Represa Chica
Santa Lucía,65,"Tajamar Mediano, Tajamar Mediano,  Tajamar Chico",40200.0,20000.0,SAN JOSÉ,Riego,Forraje/Pradera/Semillas,-34.261764283177826,-56.727228015661225,Registrada,RenovaciónRenovaciónRenovaciónRenovación,Permiso de usoPermiso de usoPermiso de usoPermiso de uso,Cda. s/n,7.0,"Tajamar Mediano, Tajamar Mediano,  Tajamar Chico"
Santa Lucía,65,Represa Chica,367000.0,367000.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-34.469224505995705,-56.51706688106061,Registrada,Nueva,Concesión,Cda. s/n,270.0,Represa Chica
Santa Lucía,60,Represa Grande,1291300.0,1291300.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.19629959355728,-55.70215210318565,Registrada,Nueva,Concesión,Cda. s/n,4440.0,Represa Grande
Santa Lucía,63,Reservorio,35000.0,35000.0,CANELONES,Riego,Hortalizas,-34.48409754945358,-56.21467921792724,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. Lagunitas,0.0,Reservorio/Otros
Santa Lucía,65,Reservorio,180000.0,25102.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-34.17715,-56.71434,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,0.0,Reservorio/Otros
Santa Lucía,63,Reservorio,261000.0,261000.0,CANELONES,Riego,Otros,-34.57705847946565,-56.25643998384474,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,310.0,Reservorio/Otros
Santa Lucía,67,Tanque Excavado,11000.0,11000.0,MONTEVIDEO,Riego,Hortalizas,-34.74309140131361,-56.3184690677888,Registrada,Nueva,Permiso de uso,Cda. s/n,13.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,7789.0,2700.0,CANELONES,Riego,Frutales,-34.69847495611859,-56.28619287297426,Registrada,Nueva,Permiso de uso,Cda. s/n,18.0,Tanque Excavado
Santa Lucía,67,Tanque Excavado,5000.0,5000.0,CANELONES,Riego,Frutales,-34.66518447797573,-56.25794054943015,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,63,Tajamar Chico,1390.0,1390.0,CANELONES,Otros usos agropecuarios,Abrevadero de ganado,-34.70155267760306,-56.11035581678153,Registrada,Nueva,Permiso de uso,Cda. s/n,19.0,Tajamar Chico
Santa Lucía,65,Represa Grande,201750.0,201750.0,SAN JOSÉ,Riego,Cereales/Oleaginosas,-34.24440691768284,-56.76674769546129,Registrada,Nueva,Concesión,Ao. Sauce,1089.0,Represa Grande
Santa Lucía,63,Tajamar Mediano,4415.0,4300.0,CANELONES,Riego,Frutales,-34.656487049581884,-56.11271951004043,Registrada,Nueva,Permiso de uso,Cda. s/n,26.0,Tajamar Mediano
Santa Lucía,68,Tanque Excavado,6000.0,6000.0,MONTEVIDEO,Riego,Hortalizas,-34.811558753463224,-56.34766910459313,Registrada,Nueva,Permiso de uso,Cda. s/n,,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2080.0,2080.0,CANELONES,Riego,Hortalizas,-34.54646090714553,-56.18876311727949,Registrada,Nueva,Permiso de uso,Cda. s/n,3.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,3000.0,2700.0,CANELONES,Riego,Hortalizas,-34.539626992572394,-56.16769071668387,Registrada,Nueva,Permiso de uso,Cda. s/n,1.0,Tanque Excavado
Santa Lucía,63,"Tanque Excavado, Tanque Excavado",6750.0,4500.0,CANELONES,Riego,Hortalizas,-34.560962116633256,-56.15841243179712,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,2.0,"Tanque Excavado, Tanque Excavado"
Santa Lucía,61,Represa Mediana,1409773.0,1401000.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-33.97598063363201,-55.89637457114303,Registrada,Renovación,Permiso de uso,Cañada,533.0,Represa Mediana
Santa Lucía,63,Tajamar Mediano,26000.0,25000.0,CANELONES,Riego,Hortalizas,-34.49822630892457,-56.20660819048785,Registrada,Nueva,Permiso de uso,Cda. s/n,9.0,Tajamar Mediano
Santa Lucía,68,Tanque Excavado,6000.0,6000.0,MONTEVIDEO,Riego,Frutales,-34.80065476970411,-56.27632234263833,Registrada,Nueva,Permiso de uso,Cda. s/n,6.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,2080.0,2080.0,CANELONES,Riego,Hortalizas,-34.5175924263889,-56.12840532325208,Registrada,Nueva,Permiso de uso,Cda. s/n,5.0,Tanque Excavado
Santa Lucía,63,Tanque Excavado,8800.0,8800.0,CANELONES,Otros usos,Turismo/Recreación,-34.63622564239072,-56.17965552734497,Registrada,Nueva,Permiso de uso,Cda. s/n,84.0,Tanque Excavado
Santa Lucía,63,Reservorio,78600.0,29300.0,CANELONES,Riego,Frutales,-34.60345839867694,-56.237963419407606,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,0.0,Reservorio/Otros
Santa Lucía,63,Reservorio,100000.0,50000.0,CANELONES,Otros usos,Llenado de embalse/tanque,-34.5778066576303,-56.21330831046134,Registrada,RenovaciónRenovación,Permiso de usoPermiso de uso,Cda. s/n,0.0,Reservorio/Otros
Santa Lucía,60,Tajamar Chico,64.0,64.0,LAVALLEJA,Otros usos agropecuarios,Abrevadero de ganado,-34.11253887080285,-55.41928589431337,Registrada,Nueva,Permiso de uso,Cda. s/n,18.2,Tajamar Chico
Santa Lucía,60,"Tajamar Chico, Tajamar Chico",1320.0,60.0,LAVALLEJA,Otros usos agropecuarios,Abrevadero de ganado,-34.09388553608869,-55.438900904207806,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,84.5,"Tajamar Chico, Tajamar Chico"
Santa Lucía,63,Tanque Excavado,4279.0,2250.0,CANELONES,Riego,Hortalizas,-34.492102668867894,-56.1779028084129,Registrada,Nueva,Permiso de uso,Cda. s/n,10.0,Tanque Excavado
Santa Lucía,60,"Tajamar Mediano, Tajamar Mediano",256.0,1058.0,FLORIDA,Otros usos agropecuarios,Abrevadero de ganado,-34.11121206522026,-55.59028086598774,Registrada,NuevaNueva,Permiso de usoPermiso de uso,Cda. s/n,13.0,"Tajamar Mediano, Tajamar Mediano"
Santa Lucía,61,Represa Grande,1060486.0,1060500.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.00790382399071,-55.93307487666607,Registrada,Renovación,Concesión,Ao. Guayreño,1448.0,Represa Grande
Santa Lucía,60,Represa Chica,1294838.0,1294838.0,FLORIDA,Riego,Forraje/Pradera/Semillas,-34.05548999385465,-55.91024391353129,Registrada,Renovación,Concesión,Ao. Sauce Solo,343.0,Represa Chica
Santa Lucía,63,Reservorio,59000.0,59000.0,CANELONES,Otros usos,Llenado de embalse/tanque,-34.642729072431166,-56.19304178282619,Registrada,RenovaciónRenovación,RenovaciónRenovación,Cda. s/n,0.0,Reservorio/Otros
Santa Lucía,60,"Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico",1720.0,200.0,LAVALLEJA,Otros usos agropecuarios,Abrevadero de ganado,-34.099264508299136,-55.41076359498325,Registrada,NuevaNuevaNuevaNuevaNuevaNuevaNuevaNuevaNuevaNuevaNuevaNueva,Permiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de usoPermiso de uso,Cda. Totora,35.0,"Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico, Tajamar Chico"
